sumo_id,from,to,priority,type,speed,lanes,allow,disallow,has_traffic_light,type_clean,length,bearing,start_x,start_y,end_x,end_y
162276528,1161637896,12216690089,11,highway.secondary,69.98400000000001,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,61.6741153159088,92.99276818590732,1735.36,2341.1,1796.95,2337.88
162276533#0,533971689,4171544009,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,109.67824668347482,94.78190869942546,1877.07,2332.89,1986.09,2323.77
162276533#1,4171544009,1161680941,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,15.170202481230596,125.04152779936112,1986.09,2323.77,1998.51,2315.06
162276533#2,1161680941,533971671,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,351.67947901346486,92.57504495715932,1998.51,2315.06,2318.7,2300.66
162276631,1161637896,1741898060,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,297.06779598540925,300.60335098792785,1735.36,2341.1,1484.97,2489.2
16648700,171981857,171981816,12,highway.primary,29.988,2,,tram rail_urban rail rail_electric rail_fast ship,0,primary,183.18415664463214,245.14178972702683,2489.81,2384.2,2324.15,2307.45
169771568,914003381,1809293915,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,201.61933329594564,119.41209592808178,496.29,716.41,671.9,617.41
169771569#0,1809293915,1809293909,10,highway.tertiary,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,53.1187667784153,127.07886240708513,671.9,617.41,713.9,585.67
169771569#1,1809293909,1809293893,10,highway.tertiary,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,139.7171866365863,209.0698782570208,713.9,585.67,646.63,464.66
169771570#0,171981640,171981550,12,highway.primary,69.98400000000001,1,,tram rail_urban rail rail_electric rail_fast ship,0,primary,1053.4283968575076,224.49117969532418,1580.71,2056.78,862.55,1325.75
169771570#1,171981550,171981533,12,highway.primary,69.98400000000001,1,,tram rail_urban rail rail_electric rail_fast ship,0,primary,179.07846848598416,227.06478923334942,862.55,1325.75,733.09,1205.3
169771581#0,1809293895,1928821710,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,49.74649757792537,282.9634249908114,873.4,489.55,826.44,500.36
169771581#1,1928821710,1809293917,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,225.3687931643867,327.16558639093546,826.44,500.36,743.26,629.26
169771582,1809293930,1809293923,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,76.41138462297364,179.65507472605805,877.41,721.07,877.87,644.66
169771597#0,1809293932,1809293919,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,119.85149344479827,213.55185000782058,997.85,721.05,939.39,632.9
169771597#1,1809293919,1928872109,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,51.43592676738807,202.69302608579173,939.39,632.9,920.1,586.77
173532302#1,1843278694,1843278669,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,20.640118701209,115.94431945589463,2441.11,1578.11,2459.67,1569.08
173532302#2,1843278669,1843278663,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,32.64729391542275,112.00020526164172,2459.67,1569.08,2489.94,1556.85
173532302#3,1843278663,1171052140,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,82.60211509930735,105.22104015693685,2489.94,1556.85,2569.62,1535.17
173532317#0,1843278778,1174876456,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,94.27768369523201,317.1901980169169,2353.96,1662.3,2289.96,1731.39
173532317#1,1174876456,1171052110,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,25.98889762956474,323.6063068872084,2289.96,1731.39,2274.54,1752.31
173532317#2,1171052110,1175009463,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,256.26652287430755,342.0799335892517,2274.54,1752.31,2198.53,1987.36
173532317#3,1175009463,171981765,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,100.69178478768396,9.990141352179592,2198.53,1987.36,2215.96,2086.31
178598701,1889447228,1889447167,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,426.0433343123904,350.0749152047589,696.1,2451.04,643.72,2750.39
181409668#0,4171614496,1918395622,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,706.9855311226505,321.5794087098634,1778.19,2428.38,1349.55,2968.79
181409668#1,1918395622,1918395619,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,241.23204698531654,311.97052511182255,1349.55,2968.79,1171.19,3129.22
181409668#2,1918395619,629303124,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,288.8410950752932,291.199283148106,1171.19,3129.22,902.82,3233.31
181409668#3,629303124,7386305943,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,164.15307553175268,342.4712105694748,902.82,3233.31,857.11,3378.03
184568063,171981942,905617148,12,highway.primary,29.988,2,,tram rail_urban rail rail_electric rail_fast ship,0,primary,214.17907444495856,225.77145829138138,2615.51,2565.54,2483.42,2436.96
206303460#0,603129739,1417343746,11,highway.secondary,100.00800000000001,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,243.86142396861385,300.3041296572229,3625.5,1068.11,3414.96,1191.16
206303460#1,1417343746,1417343744,11,highway.secondary,100.00800000000001,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,123.06335644699456,300.3113987343652,3414.96,1191.16,3308.72,1253.27
206303460#2,1417343744,1034186910,11,highway.secondary,100.00800000000001,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,38.2243914274642,300.3082270184832,3308.72,1253.27,3275.72,1272.56
206303465#1,1351131458,1779740058,11,highway.secondary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,295.5706895143697,288.00277893570325,3127.62,1354.26,2846.52,1445.61
206303465#2,1779740058,7526674330,11,highway.secondary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,240.31590722011242,288.1552314104938,2846.52,1445.61,2618.17,1520.49
206303465#3,7526674330,1171052140,11,highway.secondary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,50.811764385819245,288.62750299553716,2618.17,1520.49,2570.02,1536.72
206835174#0,1928893772,171981490,12,highway.primary,69.98400000000001,2,,tram rail_urban rail rail_electric rail_fast ship,0,primary,287.2159539411721,263.0893768049734,647.56,1182.43,364.23,1148.09
206835174#1,171981490,847835299,12,highway.primary,69.98400000000001,2,,tram rail_urban rail rail_electric rail_fast ship,0,primary,307.9260259190372,227.00163080766694,364.23,1148.09,139.32,938.37
224715833,1174787502,1174787301,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,101.07172754532127,128.03043752378937,3478.45,2434.15,3556.62,2373.01
224715836,1174787539,1174787502,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,11.902743381254366,144.7477075571777,3471.58,2443.87,3478.45,2434.15
23887076#0,1333238917,2904007218,11,highway.secondary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,1129.298640268295,157.13311067108054,1948.38,5415.68,2386.42,4377.02
23887076#1,2904007218,9867842524,11,highway.secondary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,130.67293736266578,158.69135595126897,2386.42,4377.02,2433.89,4255.32
23887076#2,9867842524,9867842518,11,highway.secondary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,66.74654139775883,156.25899512158765,2433.89,4255.32,2460.75,4194.25
23887076#3,9867842518,534718089,11,highway.secondary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,409.16000817868087,169.42261159957866,2460.75,4194.25,2535.65,3793.15
282479125#0,1161457723,1172926211,11,highway.secondary,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,183.8086944131583,201.4326138919081,3031.93,2942.23,2965.2,2772.24
282479125#1,1172926211,890533931,11,highway.secondary,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,30.402344971844677,189.7056679161713,2965.2,2772.24,2960.11,2742.48
282479126,1161457771,1473452979,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,7.8243210568073644,165.64406858141774,3021.86,2993.89,3023.8,2986.31
282479127#0,9357796890,171982071,12,highway.primary,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,primary,100.33440467684726,74.2765884437332,3117.54,2703.05,3214.12,2730.24
282479151#1,1161513032,1161512972,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,3.4480284221566557,333.2863219720784,2735.46,2825.82,2733.91,2828.9
282479151#2,1161512972,1161513030,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,15.37087673642086,279.63753811292986,2733.91,2828.9,2720.13,2831.24
282479151#3,1161513030,1161513024,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,5.419684132121274,220.39298935570625,2720.13,2831.24,2716.65,2827.15
282479151#4,1161513024,1161513052,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,10.927434195973392,173.72051577482864,2716.65,2827.15,2717.79,2816.79
282479151#5,1161513052,1161513056,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,11.737403196501432,109.05416237668965,2717.79,2816.79,2728.3,2813.16
282479151#6,1161513056,1161513026,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,4.369231975549718,63.316935025825956,2728.3,2813.16,2732.18,2815.11
282479151#7,1161513026,1161513032,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,11.840540108559448,17.02751302340255,2732.18,2815.11,2735.46,2825.82
282689975#0,1171034263,9867717657,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,78.65781031731814,79.75469824827906,3623.72,2339.07,3700.79,2353.0
282689975#1,9867717657,9868200733,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,38.65645871002681,87.88000076123217,3700.79,2353.0,3739.42,2354.43
282689975#2,9868200733,1171034567,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,79.85741165721328,89.2177311905433,3739.42,2354.43,3819.25,2355.52
282689975#3,1171034567,848771547,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,46.817758382904415,96.13071406564711,3819.25,2355.52,3865.8,2350.52
282689975#4,848771547,847832031,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,55.61789246718327,89.95873549182085,3865.8,2350.52,3921.34,2350.56
282689981#1,1174787379,847832024,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,111.45052671634932,182.40848122629706,3157.18,2356.93,3152.51,2245.9
282689983#0,847832016,1171084275,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,11.629444516765483,49.76657047360493,2905.43,2470.94,2914.2,2478.36
282689983#1,1171084275,847832012,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,35.569368114092974,77.94691175442568,2914.2,2478.36,2948.95,2485.78
282689984#0,534718068,1172926247,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,75.70107859205147,117.69226891064596,2776.19,2770.45,2843.22,2735.27
282689984#1,1172926247,5851540175,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,38.64618643748161,131.23554539091867,2843.22,2735.27,2871.81,2710.21
282689985#0,2866251466,1178045758,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,120.71378138521067,38.996136366985866,1791.04,2203.71,1863.7,2293.45
282689985#1,1178045758,533971689,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,41.65170694304016,18.726450387627835,1863.7,2293.45,1877.07,2332.89
282689986,1174787301,1171034263,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,90.39083473226769,116.83084389409612,3556.62,2373.01,3623.72,2339.07
282690560#0,848771545,9868200722,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,117.47317249956888,173.12363273420772,3855.45,2587.84,3869.48,2471.5
282690560#1,9868200722,848771547,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,121.76846565882488,181.74230016614254,3869.48,2471.5,3865.8,2350.52
283490950,171981533,1174753067,12,highway.primary,69.98400000000001,2,,tram rail_urban rail rail_electric rail_fast ship,0,primary,30.094240312724263,247.88393710671647,733.09,1205.3,705.21,1193.97
283490954,1174753067,1928893772,12,highway.primary,69.98400000000001,1,,tram rail_urban rail rail_electric rail_fast ship,0,primary,58.84342133596169,258.68051154029285,705.21,1193.97,647.56,1182.43
283490977#1,171981782,171981765,12,highway.primary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,primary,123.34605516112822,226.38285820923028,2304.84,2171.0,2215.96,2086.31
297823017,3017281216,854706592,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,228.58291035293743,276.5167853169467,3638.89,3160.03,3419.25,3185.12
297823018,3017281183,3017281201,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,295.2297185033204,343.53938184903313,3716.58,2928.63,3669.66,3087.43
297823019#1,3017281216,3017281210,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,11.113620748233656,143.65662414091258,3638.89,3160.03,3645.21,3151.44
297823019#2,3017281210,3017281212,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,11.163974151478886,83.82550515079907,3645.21,3151.44,3655.84,3152.59
297823019#3,3017281212,3017281218,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,11.113920794217215,23.777031082341523,3655.84,3152.59,3660.14,3162.35
297823019#4,3017281218,3017281216,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,33.409276468409104,263.7693263230139,3660.14,3162.35,3638.89,3160.03
297823020#0,9631288166,3017281177,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,7.004241572076137,344.5152976340682,3730.46,2877.03,3728.59,2883.78
297823020#1,3017281177,3017281183,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,46.43020383851574,345.00896515357266,3728.59,2883.78,3716.58,2928.63
297823021,3017281201,3017281192,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,91.59027295515602,163.24083737960746,3669.66,3087.43,3696.07,2999.73
297823022#1,3017281192,3017281183,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,77.70979544257355,162.72584925050717,3694.47,2999.73,3716.58,2928.63
297823022#2,3017281183,3017281192,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,76.32132853101754,345.09584646018374,3716.58,2928.63,3697.43,3000.58
297823023#0,3017281210,3017281201,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,71.25180442918936,159.09456476374135,3645.21,3151.44,3669.66,3087.43
297823023#1,3017281201,3017281212,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,68.95954195289352,348.025397469536,3669.66,3087.43,3655.84,3152.59
297823024,3017281208,3017281218,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,163.57307656424345,277.26484921869167,3784.16,3146.54,3660.14,3162.35
297823025,3017281192,3017281183,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,257.0733751091082,163.90889751918542,3696.07,2999.73,3716.58,2928.63
336860316#0,1175015992,1174991662,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,175.49594759043984,340.9197099024103,2000.07,1830.1,1943.35,1994.08
336860316#1,1174991662,1174985966,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,9.66475193374964,351.9705047057691,1943.35,1994.08,1942.0,2003.65
336860317#0,1174991672,1174991677,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,122.25376010498987,202.44417269016543,1821.02,1957.59,1774.57,1845.14
336860317#1,1174991677,1174895692,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,15.850622750831722,205.2068959383742,1774.57,1845.14,1767.82,1830.8
336860317#2,1174895692,3439436330,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,33.23121424203461,290.1363034282482,1767.82,1830.8,1736.62,1842.24
336860319,1174895726,1174895895,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,115.64607711350781,81.37310395910345,1842.9,1851.95,1927.4,1864.77
336860320,1174816295,1174816242,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,59.18138389730329,149.30522017171086,2141.05,1497.86,2171.26,1446.97
336863927#0,1173100607,1173126311,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,39.271845275837904,19.771078524653433,3419.84,3416.29,3432.96,3452.79
336863927#1,1173126311,1173104957,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,200.2082014004685,286.2664996651672,3432.96,3452.79,3265.2,3501.74
336863927#2,1173104957,1173100704,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,37.051626182960234,259.48053733218114,3265.2,3501.74,3229.28,3495.07
336863927#3,1173100704,1173104964,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,177.23147204445146,289.8388264985732,3229.28,3495.07,3084.07,3547.46
336863934,1172926241,1172926257,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,72.60551216484043,252.61820050134986,3544.58,2949.64,3475.29,2927.95
352797377,847832024,1171034263,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,505.44283264938633,78.81545637953968,3152.51,2245.9,3623.72,2339.07
361977818,3663800556,11982489732,14,highway.motorway,110.01599999999999,4,private emergency authority army vip passenger hov taxi bus coach delivery truck trailer motorcycle evehicle custom1 custom2,,0,motorway,140.11953254275429,241.68096577205563,2794.06,949.86,2670.71,883.39
361977819,3663800557,4127019649,14,highway.motorway,90.0,5,private emergency authority army vip passenger hov taxi bus coach delivery truck trailer motorcycle evehicle custom1 custom2,,0,motorway,98.5980775674658,243.1906629500408,2400.18,740.32,2312.18,695.85
372606529#0,1173060728,854706592,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,21.67436273573019,207.41626715187664,3429.23,3204.36,3419.25,3185.12
372606529#1,854706592,1172926188,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,68.96082985787113,213.02386755579687,3419.25,3185.12,3381.68,3127.32
372606529#2,1172926188,1173138521,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,79.2472897238685,214.62698950514212,3381.68,3127.32,3336.67,3062.14
372606529#3,1173138521,1173138504,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,109.58374200098643,220.05100957785723,3336.67,3062.14,3266.47,2978.63
372606529#4,1173138504,3388075999,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,44.57603167622705,224.94546723139678,3266.47,2978.63,3234.98,2947.08
372606529#5,3388075999,1173138519,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,31.579468013251798,225.12829306708022,3234.98,2947.08,3212.6,2924.8
372606529#6,1173138519,1173132972,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,43.39634120357351,225.6538197710851,3212.6,2924.8,3181.58,2894.48
372606529#7,1173132972,1173132981,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,8.635050665746,225.98533394897808,3181.58,2894.48,3175.37,2888.48
372606529#8,1173132981,890533910,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,81.94338107331599,224.15922104973475,3175.37,2888.48,3118.3,2829.71
387921272,1034186910,1351131458,11,highway.secondary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,169.2508825790631,298.88351350075385,3275.72,1272.56,3127.62,1354.26
387921273#1,1843278760,1843278778,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,43.80462460628503,312.12235297269905,2387.43,1634.18,2354.94,1663.56
410955685,4127019608,10058948,14,highway.motorway,110.01599999999999,9,private emergency authority army vip passenger hov taxi bus coach delivery truck trailer motorcycle evehicle custom1 custom2,,0,motorway,205.217292030255,243.0641034913088,2030.34,547.29,1847.39,454.33
410955686,4127019610,4127019608,14,highway.motorway,29.988,9,private emergency authority army vip passenger hov taxi bus coach delivery truck trailer motorcycle evehicle custom1 custom2,,0,motorway,36.105329447537144,243.00202722780708,2062.51,563.68,2030.34,547.29
410955687#0,4127019606,8394699091,14,highway.motorway,110.01599999999999,27,private emergency authority army vip passenger hov taxi bus coach delivery truck trailer motorcycle evehicle custom1 custom2,,0,motorway,342.15936739912047,57.03844059243545,2097.04,489.89,2383.29,675.51
410955687#1,8394699091,10058941,14,highway.motorway,110.01599999999999,27,private emergency authority army vip passenger hov taxi bus coach delivery truck trailer motorcycle evehicle custom1 custom2,,0,motorway,82.05024619097725,46.94090089429079,2383.29,675.51,2443.24,731.53
416366112,1173023803,1173023819,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,12.135324470322104,276.3871170257641,2815.72,3003.1,2803.66,3004.45
416373452,1171084338,171981942,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,71.399838728112,159.75802772894394,2590.91,2632.25,2615.51,2565.54
416375813,4171324206,4171324207,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,54.39046699560511,342.5944453099595,3629.99,2656.31,3613.72,2708.21
416375814,847832097,848771524,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,147.82746192774883,347.5657813192346,3307.64,2465.16,3275.81,2609.52
416376585#0,4171317850,11210490448,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,26.307862363837526,354.38564705824933,3282.31,2697.38,3279.76,2723.32
416376585#1,11210490448,10831872438,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,32.8367717259316,290.2984818204209,3279.76,2723.32,3249.48,2734.52
416376585#2,10831872438,4171317849,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,39.94407340269632,170.44571032759814,3249.48,2734.52,3256.11,2695.13
416376586,848771519,848771521,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,221.643161276718,66.96207984623777,2956.94,2485.15,3148.26,2566.51
416376587,2873502385,4171317849,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,141.90549040555027,87.35652325605832,3114.46,2688.59,3256.11,2695.13
416382004,4171369860,1174816295,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,321.90661548407985,209.76708686875966,2258.63,1703.44,2141.05,1497.86
416405090,4171544009,4171544026,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,610.9690712424475,340.83507115245897,1986.09,2323.77,1786.94,2896.78
416407592,1889447230,4171595312,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,142.8650531095692,291.9272686033114,933.0,2441.24,800.47,2494.59
416407775,1889447228,4171591566,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,130.90204496761237,184.26323316959147,696.1,2451.04,688.89,2354.32
416408930,12216690090,4171614496,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,126.40438094460569,319.04383262710445,1860.15,2333.95,1778.19,2428.38
416409190,4171628481,1889447182,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,197.90868122494726,190.53466477765463,1110.52,2687.45,1074.48,2493.65
416409191#0,1741898060,6676730054,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,342.70311417377474,296.6017060755854,1484.97,2489.2,1209.95,2626.93
416409191#1,6676730054,4171628481,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,117.25847662531281,301.3275960074646,1209.95,2626.93,1110.52,2687.45
416409192#0,1889447228,11429800745,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,55.36629537711986,106.29129302838243,696.1,2451.04,749.17,2435.53
416409192#1,11429800745,11429800742,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,21.76443199350725,93.66172540216252,749.17,2435.53,770.89,2434.14
416409192#2,11429800742,11429800740,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,33.3780316975103,93.65878353265776,770.89,2434.14,804.2,2432.01
416409192#3,11429800740,11429800738,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,3.62729927080742,93.63545295712657,804.2,2432.01,807.82,2431.78
416409192#4,11429800738,1889447230,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,125.88244573146716,85.67830505496465,807.82,2431.78,933.0,2441.24
416409192#5,1889447230,1889447166,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,58.64555833364726,73.52801816010975,933.0,2441.24,989.04,2457.81
416409192#6,1889447166,1889447197,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,44.53706097173459,55.649830946264274,989.04,2457.81,1025.81,2482.94
416409192#7,1889447197,1889447182,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,50.5276180324409,77.58966201109502,1025.81,2482.94,1074.48,2493.65
416409192#8,1889447182,1741898060,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,412.40258674647833,90.62110217445013,1074.48,2493.65,1484.97,2489.2
416412034,4171660623,4171660617,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,177.30873104490703,167.9898603574161,2664.41,3210.99,2675.53,3158.72
