origins,destinations,path,free_flow_time,route_id,total_length,mean_speed,speed_std,speed_range,pct_high_speed,pct_high_capacity,pct_mid_capacity,pct_local,road_type_entropy,lane_changes_per_km,priority_changes_per_km,yield_priority_changes_per_km,traffic_lights_per_km,bearing_std,turns_per_km,left_yield_turns_per_km,mean_circuity,edges_per_km,edge_dist_from_shortest,mean_edge_dist_to_other_routes,max_edge_dist_to_other_routes,spatial_distinct_rank_for_OD,cluster
266565295#5,306240162#0,"266565295#5,32999435,32124637#0,32124637#1,168702040#1,168702040#2,-24608846#1,-24608846#0,-160314345#5,-315358245,-202092675.36,-4942389#1,-4942389#0,-136436466,386687242,23166741#0,23166741#2,23166741#5,201201953#0,201201953#2,201201953#4,201201953#10,201201953#12,176550246,201238719#0,170018165#0,170018165#1,170018165#2,170018165#2.175,306240162#0",2.9069576046347705,db174bd9c7c4ded459de2dff59c8ff16d66c6edb72f69558a74bc9057efa2381,3049.08605072249,52.67159999999999,10.485388683042832,70.02,0.968581608111174,0.4480102841423705,0.4031987634793705,0.1019421679705268,1.2607488463477077,5.247474073815907,1.311868518453977,0.6559342592269883,2.9517041665214476,50.923352790438074,1.311868518453977,0.0,1.3525257731116604,9.839013888404825,0.0,0.4551780289323215,0.7291666666666667,0.5833333333333334,1
266565295#5,306240162#0,"266565295#5,32999435,32124637#0,32124637#1,168702040#1,168702040#2,168702040#3,168702040#4,168702039#1,32999434#0,24693977#0,24693977#1,315392062#0,160314345#0,24634411,201201950#1,201201950#2,201201950#3,-24634414#0,23166741#2,23166741#5,201201953#0,201201953#2,201201953#4,201201953#10,201201953#12,176550246,201238719#0,170018165#0,170018165#1,170018165#2,170018165#2.175,306240162#0",3.8509387968236695,6957bcd0cd994d7673f2e2ba76e16cead46d7765a84450e6144c864f0b6802d2,3716.6462170264294,51.216,11.394414684396912,70.02,0.9076977110853592,0.4183431576314102,0.4893545534539492,0.0923022889146406,1.1888699428835567,4.3049564219219905,1.6143586582207463,1.0762391054804976,2.42153798733112,64.25592868141361,1.6143586582207463,0.2690597763701244,1.6486447789412406,8.878972620214105,0.5348837209302326,0.532813539979177,0.7924528301886793,0.75,2
266565295#5,306240162#0,"266565295#5,32999435,32124637#0,32124637#1,168702040#1,168702040#2,-24608846#1,-24608846#0,-160314345#5,-160314345#4,-24634417,386687239#1,202092676#0,-136436466,386687242,23166741#0,23166741#2,23166741#5,201201953#0,201201953#2,201201953#4,201201953#10,201201953#12,176550246,201238719#0,170018165#0,170018165#1,170018165#2,170018165#2.175,306240162#0",3.291869683217104,b0a1a915501869624b47275b791149f78cda199b2c3a756a2228054f4d40c16e,3256.9776321487843,51.33719999999999,11.962294839230877,70.02,0.8956288446295413,0.4194139666404435,0.335343245676832,0.1703934269919935,1.265497473281712,4.912529899520382,1.5351655936001194,0.9210993561600715,2.763298068480215,56.98169805476249,1.5351655936001194,0.3070331187200238,1.444743151438972,9.210993561600716,0.2352941176470588,0.4147276716227863,0.7021276595744681,0.3333333333333333,3
266565295#5,32978638#0,"266565295#5,32999435,32124637#0,32124637#1,51857518#1,32978638#0",0.3414566834653227,35dc336dcfdf6450c98ef0b96d869b1b28499a4a6580789acea5550d1296deb0,380.45429195302177,50.00400000000001,7.78360568894479e-15,0.0,1.0,0.0,1.0,0.0,0.6140497232587565,5.256873275717858,2.628436637858929,2.628436637858929,2.628436637858929,42.161082662347674,2.628436637858929,2.628436637858929,1.2153128239624629,15.770619827153576,0.0,0.0,0.0,1.0,3
26676668,272042145,"26676668,-26677213#5,136436468#1,-201201945#1,-201201945#0,-201201945#0.78,-174800513,201201950#0,-24634411,160314345#1,160314345#2,-24634414#1,201201950#4,272042145",1.9077688382768512,c6e9dc7e293ada35f9c86a4c6b10be2447169cee2591c6e73fe4fb6c4f65eabc,1625.590161469042,42.85542857142857,9.952859084506525,20.016000000000005,0.578150394868032,0.0882111013408393,0.1150667920429588,0.6252072044488183,1.0590186341151555,2.460644813687362,3.075806017109203,1.230322406843681,1.230322406843681,56.23260647527642,2.460644813687362,0.6151612034218406,1.6549861609962957,8.612256847905767,0.4117647058823529,0.5188810198192348,0.8076923076923077,0.25,0
26676668,272042145,"26676668,-26677213#5,136436468#1,-201201945#1,-201201945#0,-201201945#0.78,-174800513,201201950#0,201201950#1,201201950#2,201201950#3,201201950#4,272042145",1.0504350336246808,1517a1228f62d163ac685821f5eef433ef7b94af598592d52f1ddad3ec8531f8,1255.4085790261531,48.4643076923077,5.551439563822096,20.016000000000005,0.9494388306695628,0.3150314285051511,0.1489964687049836,0.3138827032376454,1.3454313441921322,1.5931068445871557,2.3896602668807336,0.7965534222935778,1.5931068445871557,43.420809377031475,1.5931068445871557,0.7965534222935778,1.2781104819228917,10.355194489816512,0.0,0.5011132863602606,0.8076923076923077,0.0833333333333333,1
26676668,272042145,"26676668,-26677213#5,136436468#1,-201201945#1,-201201945#0,-201201945#0.78,-174800513,-201238718#1,-201238718#0,160314345#0,24634411,201201950#1,201201950#2,24634413#0,160314345#2,-24634414#1,201201950#4,272042145",2.5914007215557207,6441733ef20dbf023745aa9b3904e36cbfa903b4072d0b52bec2515f860b09ab,2119.190206121803,43.33200000000001,9.709186141454484,20.016000000000005,0.5834050224200763,0.0850369714944211,0.210810545017177,0.5725866916575393,1.1238942406692796,2.8312701628516037,2.8312701628516037,1.415635081425802,0.9437567209505344,59.940761627520416,2.359391802376336,0.9437567209505344,2.157512112696964,8.49381048855481,0.4499999999999999,0.5412833996535567,0.875,0.6666666666666666,2
26676668,272042145,"26676668,-26677213#5,136436468#1,-201201945#1,-201201945#0,-201201945#0.78,-174800513,-201238718#1,-201238718#0,160314345#0,160314345#1,-24634413#0,201201950#3,201201950#4,272042145",1.7689589298642423,6f2791af464c96dd62a6102051092842b9f50dbaf510659fef210d02fc6d37e5,1682.1838223392351,44.6664,9.162077967672746,20.016000000000005,0.7410699265492536,0.113233254634883,0.2655759949744115,0.4554461190335283,1.2548639505823216,2.377861412575959,2.377861412575959,1.1889307062879797,1.1889307062879797,54.75213969287144,1.783396059431969,1.1889307062879797,1.712603220794225,8.916980297159848,0.4444444444444444,0.5363657383781223,0.8214285714285714,0.5833333333333334,3
26677213#0,386687235,"-26677213#5,136436468#1,-201201945#1,-201201945#0,-201201945#0.78,-174800513,201201950#0,-24634411,160314345#1,160314345#2,160314345#3,-24634417,386687239#1,202092676#0,386687235",1.89782821695993,09b31ff216bfd21f06f0df0b97a8761e5c5b037e56c4178bcb47bac801f9d2e2,1476.910100372838,41.997600000000006,10.149964537587596,20.016000000000005,0.4956619077410851,0.0569430699237995,0.1266505287015222,0.6569884960303733,0.9936037574432098,2.0312678471375247,3.3854464118958747,0.677089282379175,2.0312678471375247,51.98487404872487,2.7083571295167,0.0,1.6058106824726155,10.156339235687623,0.5,0.4626512303485988,0.96875,0.0833333333333333,0
26677213#0,386687235,"-26677213#5,136436468#1,-201201945#1,-201201945#0,-201201945#0.78,-174800513,201201950#0,201201950#1,201201950#2,201201950#3,201201950#4,386687239#0,386687239#1,202092676#0,386687235",1.0478912371284006,4ce916ebdce4d60d265f87f73d02958a9e1649612101b1f9c5c81209ed303e71,1150.5185694734496,48.66960000000001,5.1681089771791795,20.016000000000005,0.94482929052412,0.3437520858000873,0.1625801182352448,0.2511266280832952,1.3529970179804631,0.869173281103723,4.345866405518615,0.869173281103723,2.6075198433111693,38.2313713814152,1.738346562207446,0.0,1.2509326117934887,13.037599216555844,0.0,0.5114188614877714,0.96875,0.5,1
26677213#0,386687235,"-26677213#5,136436468#1,-201201945#1,-201201945#0,-201201945#0.78,-174800513,-201238718#1,-201238718#0,160314345#0,160314345#1,-24634413#0,201201950#3,24634414#1,160314345#3,-24634417,386687239#1,202092676#0,386687235",2.4053968599678894,2253b05e90dc514511f202a4308dedcfe143b5a69a8b56a25bc7c1adc538990a,1887.0781930782216,42.22,10.04065261530228,20.016000000000005,0.5504956443456622,0.0695169104404254,0.2367403979264164,0.5689752519759689,1.1069729406012685,2.6495987385896016,3.1795184863075217,1.0598394954358406,1.5897592431537608,58.03112534382073,2.6495987385896016,0.5299197477179203,2.0517770989183086,9.538555458922565,0.5652173913043479,0.5475370375411981,0.9714285714285714,0.6666666666666666,2
26677213#0,386687235,"-26677213#5,136436468#1,-201201945#1,-201201945#0,-201201945#0.78,-174800513,201201950#0,201201950#1,201201950#2,24634413#0,160314345#2,160314345#3,-24634417,386687239#1,202092676#0,386687235",1.8097439551774632,2bd086a14d15ea2f0a3b5d530ccce48b8cf01ae7ee2f7b8c832333ee98bc7679,1475.421752396394,43.749,9.581930494425434,20.016000000000005,0.5781142173899797,0.1389528171030594,0.1267782888201475,0.5746901741610325,1.1472738690539788,2.0333169109967177,3.388861518327863,0.6777723036655726,2.0333169109967177,49.824646361181514,2.7110892146622905,0.0,1.6041924356482444,10.844356858649162,0.368421052631579,0.504130683130059,0.9696969696969696,0.3333333333333333,3
26677214#0,32978638#0,"-26677214#2,-26677213#5,136436468#1,-201201945#1,-201201945#0,-201201945#0.78,-174800513,201201950#0,-24634411,160314345#1,24634413#1,24634413#2,37386279,24634414#5,24634414#5.51,32999110#0,402600768#0,402600768#1,51857517#0,51857517#0.33,51857517#1,51857518#1,32978638#0",2.4357626419898417,ade28902699cf5013217d6f0a5a57e81427a5f9c7691830f9ddad5b7dc500243,1818.4088316832715,43.04191304347827,9.747486827210404,20.016000000000005,0.5583692571490823,0.046249112769017,0.3334457332976622,0.6203051539333205,1.0357209495119553,4.949382032900075,2.749656684944486,1.0998626739777944,2.1997253479555887,50.90517466749148,2.749656684944486,0.0,1.4780858027860382,12.648420750744634,0.4827586206896551,0.5792867474664974,0.775,0.75,0
26677214#0,32978638#0,"-26677214#2,-26677213#5,136436468#1,-201201945#1,-201201945#0,-201201945#0.78,-174800513,-201238718#1,-201238718#0,-315392062#4,-24693977#1,-24693977#0,-32999434#1,32999110#0,402600768#0,402600768#1,51857517#0,51857517#0.33,51857517#1,51857518#1,32978638#0",1.968638873836072,2a56e3cdd1fe3705c9999269638678c846dca3144a0a455fde02514d309c72ef,1807.8312594294755,48.09771428571429,6.020664756842531,20.016000000000005,0.896648361083762,0.0,0.7719404150406075,0.2280595849593923,1.0190520594971404,6.084638675553953,1.6594469115147146,0.5531489705049049,2.765744852524524,51.22161778934174,1.6594469115147146,0.0,1.4694878686450088,11.616128380603,0.0,0.4785937944851557,0.7894736842105263,0.0833333333333333,1
26677214#0,32978638#0,"26677214#0,26677214#3,26677214#4,26677216#0,26677216#1,26677216#2,26677216#3,23166741#5,-174800513,-201238718#1,-201238724,-24634505,160314346#0,160314346#1,-315392062#4,-24693977#1,-24693977#0,-32999434#1,32999110#0,402600768#0,402600768#1,51857517#0,51857517#0.33,51857517#1,51857518#1,32978638#0",3.0544509236379933,96f6d980bbd560d3019cf0297aef7bbd98fbcc3169c988eb611df4592c77040f,2391.705543170194,43.075384615384614,9.711053113136282,20.016000000000005,0.6263720508243059,0.0790567500392332,0.4283786338611401,0.4925646160996267,1.2054966178076143,4.599228375504602,2.5086700230025096,1.2543350115012548,2.5086700230025096,57.508625292637,2.5086700230025096,0.4181116705004183,1.898635536398036,10.870903433010875,0.5757575757575757,0.593581376535922,0.8095238095238095,0.8333333333333334,2
26677214#0,32978638#0,"-26677214#2,-26677213#5,136436468#1,-201201945#1,-201201945#0,-201201945#0.78,-174800513,201201950#0,-24634411,-160314345#0,-315392062#4,-24693977#1,-24693977#0,-32999434#1,32999110#0,402600768#0,402600768#1,51857517#0,51857517#0.33,51857517#1,51857518#1,32978638#0",2.336818687158089,d21b42c7d41c948eb04156b1944f8b09e7ef8c575285f984342fce2bd89ccda2,1951.726847710547,46.36472727272728,7.901736675788845,20.016000000000005,0.7405711180357379,0.0430899412053221,0.5819676133312397,0.3749424454634382,1.207395873779974,5.636034577739932,3.0742006787672356,1.0247335595890783,2.5618338989726963,57.830453871569794,3.0742006787672356,0.0,1.5864527790743717,11.272069155479864,0.2083333333333333,0.5018988352714168,0.7631578947368421,0.25,3
26677214#4,-315358254#1,"-26677214#4,54169231#0,54169231#1,54169231#2,-26677216#0,26677214#5,-26677542#1,-26677542#0,-201950263#6,-25117391#2,-25117391#1,315358257#0,315358257#0.43,-315358254#1",2.116767542150049,8e5ad589970982224076e11d0d2515d8e60235b20e117dfee2c798477895ebef,1693.4711077709142,42.85542857142858,9.952859084506525,20.016000000000005,0.6306387336920922,0.0,0.1510545671787146,0.8489454328212854,0.9907940962267638,1.1810062721604766,1.1810062721604766,0.0,0.5905031360802383,94.86943655963016,1.1810062721604766,0.0,2.855340516336398,8.267043905123336,0.6666666666666667,0.7555935127674259,0.8928571428571429,0.6666666666666666,0
26677214#4,-315358254#1,"-26677214#4,-26677214#3,-26677214#2,-26677213#5,136436468#1,201201945#2,201201945#3,201201945#7,201201945#8,201089420#0,315358257#0,315358257#0.43,-315358254#1",1.4667324669248547,ffa7fc78fcb7ffaa23e6392226a8e8f572baf316b583cb3eee5fbe031d0bbead,1354.6416591821985,43.845230769230774,9.615375379687874,20.016000000000005,0.7553537229167137,0.0,0.588925264417833,0.411074735582167,0.6772473264437124,1.4764052075641956,0.7382026037820978,0.0,0.7382026037820978,58.08569925559919,0.7382026037820978,0.0,2.284044408452545,9.596633849167272,0.6470588235294117,0.6589237169989504,0.9210526315789472,0.0833333333333333,1
26677214#4,-315358254#1,"26677214#4,26677216#0,26677216#1,26677216#2,26677216#3,23166741#5,201201953#0,40888360#0,-22724699#1,201201945#3,201201945#7,201201945#8,201089420#0,315358257#0,315358257#0.43,-315358254#1",2.2650036688541504,c99d81286a335efed7bd235f06018bb95725e7997bdb710648c4a526d747747f,1857.0198933064548,42.498000000000005,10.008000000000004,20.016000000000005,0.6558371396606939,0.1553526467220294,0.3642561254013005,0.4803912278766701,1.0093380823633864,2.1539887722354623,1.615491579176597,0.5384971930588656,1.615491579176597,88.35604610899992,1.615491579176597,0.0,3.3608817281092227,8.615955088941849,0.8695652173913043,0.7714470794905579,0.9,0.75,2
26677214#4,-315358254#1,"-26677214#4,-26677214#3,-26677214#2,201950259#0,201950259#4,-25117391#2,-25117391#1,315358257#0,315358257#0.43,-315358254#1",1.1059782588341311,0506c91fa0816e76d6a979fda29ddacdbcf687ae9bc5e31e5a291ea4f76c08b2,1042.0728396440718,43.99920000000001,9.668646565057596,20.016000000000005,0.742884467606563,0.0,0.2454785649162169,0.7545214350837832,1.0154355049615191,1.9192516337755392,1.9192516337755392,0.0,0.9596258168877696,55.87914039951784,1.9192516337755392,0.0,1.7570260197270224,9.596258168877696,0.0,0.734095136437615,0.875,0.5,3
26677214#5,-24634413#0,"-26677214#5,-26677214#4,-26677214#3,-26677214#2,-26677213#5,136436468#1,-201201945#1,-201201945#0,-201201945#0.78,-174800513,201201950#0,-24634411,160314345#1,-24634413#0",1.8068703507320856,57a3a387d0d077a9e1183d24975a7b8e1bd08846a6e68f7edf9712971d274b39,1476.9154006678996,38.56628571428572,10.279268661718122,20.016000000000005,0.3362427956977205,0.0569428655687821,0.1266500741831581,0.8164070602480596,0.5904838733915639,1.3541737049363478,2.0312605574045217,0.6770868524681739,1.3541737049363478,72.16037824946716,2.0312605574045217,0.0,2.6611892263325254,9.479215934554434,0.8636363636363636,0.6791063591105809,0.8928571428571429,0.6666666666666666,0
26677214#5,-24634413#0,"-26677214#5,-26677214#4,-26677214#3,-26677214#2,-26677213#5,136436468#1,-201201945#1,-201201945#0,-201201945#0.78,-174800513,-201238718#1,-201238718#0,160314345#0,160314345#1,-24634413#0",1.5929922580983435,897a68f9843ea2ccf0e083abacc37eae4b88fe6b26593b29c9980c31df2311d2,1447.304229522324,39.328800000000015,10.336217954358355,20.016000000000005,0.4644486983400278,0.0,0.3086756973653342,0.6913243026346659,0.6180369615774856,1.38187946887994,1.38187946887994,0.69093973443997,1.38187946887994,69.21594114464735,1.38187946887994,0.69093973443997,2.6078341529166353,10.36409601659955,0.9166666666666666,0.6627795977359726,0.925,0.5,1
26677214#5,-24634413#0,"-26677214#5,26677216#0,26677216#1,26677216#2,26677216#3,23166741#5,-174800513,201201950#0,-24634411,-160314345#0,201238718#0,-201238724,-24634505,160314346#0,24634506#0,24634506#1,24634506#2,-24634509#7,24634507,24634508,-24693977#1,-24693977#0,-32999434#1,-24634414#5,-37386279,-24634413#2,-24634413#1,-24634413#0",4.276487902576437,0d9ddf5b8d42b7d5897e3acc3535b97af6ff510d263efd75b630266e2d13056c,3439.443227473754,41.425714285714285,10.08711585567026,20.016000000000005,0.5777735106628691,0.0794257222298155,0.1430255802147798,0.7775486975554047,0.7600200558909517,1.7444683930448113,2.616702589567217,1.1629789286965408,1.1629789286965408,102.64103259126016,2.616702589567217,0.8722341965224056,6.197382231505133,8.140852500875786,0.7419354838709677,0.7930109674933469,0.925,1.0,2
26677214#5,-24634413#0,"-26677214#5,26677216#0,26677216#1,26677216#2,26677216#3,23166741#5,-174800513,201201950#0,201201950#1,201201950#2,24634413#0",1.4456932665074669,c845f3a78008b838b7afc2637104fdada197b8af1851659e9f6043a50af7276f,1218.354536867192,39.08618181818182,10.453015084827747,20.016000000000005,0.3438908345647549,0.3234645288208295,0.0204263057439253,0.6561091654352449,0.7210635526696197,1.6415582980818433,3.2831165961636866,1.6415582980818433,2.462337447122765,56.55914266481905,3.2831165961636866,0.8207791490409216,1.5603540020512332,9.028570639450136,0.0,0.7000240462406692,0.9166666666666666,0.9166666666666666,3
26677216#3,201956820,"26677216#3,23166741#5,-174800513,201201950#0,-24634411,-160314345#0,-315392062#4,-24634508,-24634507,-24634509#0,-22716549#6,201089423#2,32124744,32124743,285716192#0,285716192#0.83,201963535,104010354,124812857#0,201956819#0,201956820",3.135567502739036,fd031f49255063da1de0196d3164b697e016ccf513071227c5bf414a8a94bec3,2449.824182700112,46.191428571428574,8.05391614415887,20.016000000000005,0.6818213464951947,0.1115101501322682,0.3904483427303051,0.4980415071374264,1.2005934985618725,3.673733022783909,2.8573479066097067,1.2245776742613028,2.8573479066097067,49.004866351841514,2.8573479066097067,0.4081925580871009,1.5891091315406631,8.57204371982912,0.4615384615384615,0.579659962030341,0.8378378378378378,0.4166666666666667,0
26677216#3,201956820,"26677216#3,23166741#5,-174800513,-201238718#1,-201238718#0,-315392062#4,-24693977#1,-24693977#0,201089423#0,201089423#2,32124744,32124743,285716192#0,285716192#0.83,201963535,104010354,124812857#0,201956819#0,201956820",1.9337825122849717,2e8c4ae6995103d92779e347c1430c74f374be5469074d215e8a715c03678552,1782.9500948626264,48.950526315789475,4.591985329153165,20.016000000000005,0.8990423488471592,0.1060492202438358,0.7929931286033235,0.1009576511528406,1.2022611263642538,6.16955013586487,1.682604582508601,0.5608681941695336,4.486945553356269,34.63218763501993,1.682604582508601,0.5608681941695336,1.156532904212221,10.656495689221138,0.0,0.4927192157712441,0.8378378378378378,0.0833333333333333,1
26677216#3,201956820,"26677216#3,23166741#5,-174800513,-201238718#1,-201238724,24634510#0,24634510#1,24634510#6,204588664#0,23436553#3,-22690205#3,-22690205#2,-22690205#1,233675413#4,-25145011#2,-25145011#0,653473569#3,653473569#5,164051413,124812857#0,201956819#0,201956820",3.675594613930017,33a66ab01c2b920599dcdf3c1a56807a9f1bfb3ff982af93001f985a5247f755,2697.7082308144454,44.09181818181819,10.07943630149247,29.988000000000007,0.7009117625092235,0.070089294733245,0.2455956303279893,0.573812762666454,1.624656116951767,2.5947950634701074,3.706850090671582,1.482740036268633,2.5947950634701074,57.93372769672543,3.336165081604424,0.7413700181343165,1.7499022232259582,8.15507019947748,0.7941176470588236,0.6966675681071965,0.8378378378378378,0.9166666666666666,2
26677216#3,201956820,"26677216#3,23166741#5,-174800513,201201950#0,-24634411,-160314345#0,-315392062#4,-24693977#1,-24693977#0,201089423#0,201089423#2,32124744,32124743,285716192#0,285716192#0.83,201963535,104010354,124812857#0,201956819#0,201956820",2.301962325606989,797606a46f2884fefc78553d997d7420937a3a2901f3654c477368bc8aa01950,1926.845683143698,47.00160000000001,7.332812531426987,20.016000000000005,0.7407709145964062,0.1417758904100977,0.5989950241863087,0.2592290854035936,1.3253824409049038,5.708812125552898,3.1138975230288533,1.0379658410096178,4.151863364038471,43.371966879082635,3.1138975230288533,0.5189829205048089,1.2498725793369223,10.379658410096178,0.2272727272727273,0.5400249056371129,0.8333333333333334,0.25,3
26677542#1,386687235,"26677542#1,201950250#0,-26677540#2,26677541,-26677540#0,26677416#3,26677539,201950250#2,40888351#0,40888351#1,40888351#3,129379925,315358242#0,315358242#1,315358242#2,315358242#3,315358251#1,136436466,386687235",2.106423548541087,beba82f9e20c2ccccca73e2d562f6c4bfafbace8c24233a52facdff3643cce61,1679.9514850444823,39.46926315789474,10.267991347668223,20.016000000000005,0.5069785423025641,0.0,0.3206090997091571,0.5993235904540366,0.8736901555191154,1.7857658549708446,2.3810211399611263,0.5952552849902816,1.1905105699805631,59.73453655726114,1.1905105699805631,0.5952552849902816,1.8592816958260032,11.30985041481535,0.3333333333333333,0.7301923919570978,0.9743589743589745,0.3333333333333333,0
26677542#1,386687235,"26677542#1,201950250#0,-26677540#2,-26677540#1,-26677540#0,26677416#3,26677416#4,40888351#3,129379925,315358242#0,315358242#1,315358242#2,315358242#3,315358251#1,136436466,386687235",1.403818229955769,96364ec238a9ee297583815c74bdadb8d8d1d3b96322536c29d803df180bbb5a,1213.0851183721743,39.996,10.336217954358355,20.016000000000005,0.5548802133046364,0.0,0.4439983023597922,0.4451197866953636,0.964644210712998,2.473033387818381,1.648688925212254,0.0,1.648688925212254,51.7389793245319,1.648688925212254,0.0,1.3425786257206014,13.18951140169803,0.0,0.7182146757208621,0.9722222222222222,0.25,1
26677542#1,386687235,"26677542#1,-26677214#5,26677216#0,26677216#1,26677216#2,26677216#3,23166741#5,-174800513,-201238718#1,-201238718#0,160314345#0,160314345#1,160314345#2,160314345#3,160314345#4,-315358245,-202092675.36,-4942389#1,-4942389#0,386687235",2.4526158915690113,7975d02187fa635317c6500394437f0c38a8c52a9d9fc23d8f50916378243fac,1825.1528644501216,38.9952,10.216522395249356,20.016000000000005,0.408379282948156,0.1035970580748152,0.231084728798466,0.5916207170518438,1.076135293884166,2.73949656348724,2.73949656348724,1.095798625394896,2.191597250789792,80.15690255090757,2.73949656348724,1.095798625394896,2.019982924010842,10.95798625394896,0.9411764705882352,0.8190263923552693,0.9705882352941176,0.8333333333333334,2
26677542#1,386687235,"26677542#1,-26677214#5,26677216#0,26677216#1,26677216#2,26677216#3,23166741#5,-174800513,201201950#0,201201950#1,201201950#2,201201950#3,201201950#4,386687239#0,386687239#1,202092676#0,386687235",1.9031097392160612,b65a57c61b7d8dfc2164cff4f3646dbe51a9a620ec3961cfddc626463022b3b6,1552.0833564031511,42.93952941176471,9.859725136366931,20.016000000000005,0.5724616667142081,0.3766380348648256,0.0160342433748021,0.4275383332857919,1.1058431953045609,0.6442952924367624,3.8657717546205745,1.2885905848735248,2.5771811697470497,53.1233410581592,1.9328858773102873,0.6442952924367624,1.7177639953573751,10.95301997142496,0.935483870967742,0.7896016734741284,0.967741935483871,0.6666666666666666,3
272042143,-128361102#1,"272042143,23166741#0,24634414#0,24634414#1,-160314345#2,-160314345#1,-160314345#0,201238718#0,-201238724,24634510#0,24634510#1,24634510#6,24634510#7,24634510#9,24634510#16,-10427692#8,-10427692#7,-10427692#6,-10427692#5,-10427692#4,-10427692#3,-10427692#2,-10427692#1,-285549250#1,-128361102#1",2.9498708878184043,1cc2b5fc96fcabeb2871734d28352d59b4051c5742b516f10822c1415f1aa2f5,2926.2354128104444,55.59696,18.72544213202989,50.004000000000005,0.8494191447506942,0.0216272597167706,0.322080939637062,0.561780829006513,1.5936326697429617,1.3669440204601584,2.3921520358052772,0.6834720102300792,0.3417360051150396,42.30724545324679,2.0504160306902377,0.6834720102300792,1.3358340825130344,8.54340012787599,0.6666666666666667,0.5509216118145012,0.813953488372093,0.4166666666666667,0
272042143,-128361102#1,"272042143,23166741#0,23166741#2,23166741#5,201201953#0,201201953#2,201201953#4,201201953#10,201201953#12,176550246,-201238726#1,-201238726#0,-201238726#0.98,-10427692#8,-10427692#7,-10427692#6,-10427692#5,-10427692#4,-10427692#3,-10427692#2,-10427692#1,-285549250#1,-128361102#1",2.2054482824092347,1a5083d66972b996c334ef43edfb224811bef2c72da1240060d6ea43d717088c,2517.7701767411427,64.34608695652173,15.316488506636013,29.988,1.0,0.542552263339151,0.3476039730537015,0.0,1.1813080531235096,3.971768389497498,1.1915305168492496,0.3971768389497498,1.985884194748749,40.721439873914385,0.7943536778994996,0.3971768389497498,1.1493686390718127,9.135067295844246,0.0,0.6260538098930241,0.92,0.5833333333333334,1
272042143,-128361102#1,"272042143,23166741#0,23166741#2,23166741#5,-174800513,-201238718#1,-201238724,24634510#0,24634510#1,24634510#6,204588664#0,23436553#3,-22690205#3,-22690205#2,-22690205#1,-233675413#3,-233675413#2,-233675413#1,-233675413#0,-136728347#4,-26642362#5,-22716072#5,-22716072#3,-18809672#1,-285549250#1,-128361102#1",4.563065556230624,dd9e32e81e7389ec5c83c20225c39b6fed46e3a383bebef93923ac0b235f35a1,3593.227561460646,43.4616923076923,10.180207065749622,29.988000000000007,0.7016637339531895,0.111895160672874,0.2979307573363581,0.430244230729546,1.6181287533585484,2.226410619189396,2.783013273986745,1.113205309594698,1.3915066369933724,67.64331132987743,2.226410619189396,0.8349039821960235,1.6403177344553794,7.235834512365536,0.8604651162790697,0.7356354423911838,0.8723404255319149,0.8333333333333334,2
272042143,-128361102#1,"272042143,23166741#0,23166741#2,23166741#5,-174800513,-201238718#1,-201238724,24634510#0,24634510#1,24634510#6,24634510#7,24634510#9,24634510#16,-10427692#8,-10427692#7,-10427692#6,-10427692#5,-10427692#4,-10427692#3,-10427692#2,-10427692#1,-285549250#1,-128361102#1",2.4319596484486463,d196fcd68204cf28547d91e0b0f4ded696f0f63d4320a872b542c690e59da16e,2691.3263897850893,60.43460869565216,14.603698789687527,29.988,1.0,0.1493927963735177,0.30075591740463,0.4470910438518568,1.6638735569847554,1.4862560019408917,2.2293840029113374,0.7431280009704457,1.4862560019408917,43.52714994041739,1.8578200024261144,0.3715640004852228,1.2285975020679478,8.545972011160126,0.5625,0.5122820570421129,0.8260869565217391,0.0833333333333333,3
272042143,-26677216#0,"272042143,23166741#0,-40888350,-201950247#6,-201950247#5,-201950247#4,53396619#5,53396619#6,-26677216#2,-26677216#1,-26677216#0",1.090357208398118,a9ebab842213ad39457ae057b42e7b3281df254e9735e403ef8f755c2ccb32bd,1007.8582609830568,33.62727272727273,8.096870668238555,20.016000000000005,0.337198015368608,0.0627930094094123,0.0,0.662801984631392,0.8012489032776313,1.984406019601621,1.984406019601621,0.9922030098008108,0.0,38.50983951714883,0.9922030098008108,0.0,1.2562182350071698,10.91423310780892,0.6153846153846154,0.7218614718614719,0.8846153846153846,0.2,0
272042143,-26677216#0,"272042143,23166741#0,23166741#2,23166741#5,201201953#0,201201953#2,-173203413#7,-22724699#2,-22724699#1,-201201945#2,-136436468#2,26677213#0,26677214#0,26677214#3,54169231#0,54169231#1,54169231#2,-26677216#0",2.5922486921334404,5fd862bde4e2c7312465d54cbb2f16316859271b45519911f45cd435f1af3597,2410.2035352624,43.33200000000001,9.709186141454484,20.016000000000005,0.7305369524538693,0.281606574003537,0.0503492026382456,0.5532981664112171,1.0832498120629004,0.829805437897285,1.65961087579457,0.829805437897285,1.2447081568459275,110.82260344071712,1.2447081568459275,0.4149027189486425,3.004134359252201,7.468248941075565,0.8095238095238095,0.7521062271062271,0.9142857142857144,0.8,2
