sumo_id,from,to,priority,type,speed,lanes,allow,disallow,has_traffic_light,type_clean,length,bearing,start_x,start_y,end_x,end_y
36934835#0,429498763,3974640296,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,69.89190491365764,220.40522959147725,3676.37,2827.28,3631.17,2774.18
36934835#1,3974640296,3398666969,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,78.2316740116255,225.3936368406836,3631.17,2774.18,3575.48,2719.25
36934835#2,3398666969,3400054740,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,37.22339656385813,237.10844310084053,3575.48,2719.25,3544.23,2699.04
36934854#0,429483728,1687286932,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,36.839118184215536,31.287148390250422,3750.3,2773.33,3768.92,2803.97
36934854#1,1687286932,429514061,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,113.94275570227134,33.24073650117009,3768.92,2803.97,3831.15,2898.92
36934860#0,429483724,12031893397,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,8.360436591470657,124.62146961302858,3818.21,2729.47,3825.09,2724.72
36934860#1,12031893397,1687287027,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,11.736924639785345,128.14900113216686,3825.09,2724.72,3834.32,2717.47
36934860#2,1687287027,429514808,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,8.046179217491925,123.23581888124306,3834.32,2717.47,3841.05,2713.06
36934860#3,429514808,12390642067,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,27.479512674912897,121.79075184111508,3841.05,2713.06,3864.38,2698.6
36935040#0,429498811,429501004,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,49.18329492825766,324.3580472274865,3600.29,2928.82,3571.63,2968.79
36935040#1,429501004,10944806734,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,11.925401460747521,291.9620014095125,3571.63,2968.79,3560.57,2973.25
36935040#2,10944806734,429501000,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,96.28190625157079,280.04934858812476,3560.57,2973.25,3466.56,2989.91
36935040#3,429501000,429500997,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,64.14600985188657,255.9712201594104,3466.56,2989.91,3412.37,2976.37
36935056,429513633,429498811,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,66.35854474518295,231.2548677548689,3651.82,2970.17,3600.29,2928.82
36935200,429503665,2748535477,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,9.228146827741178,25.343222703480137,3941.71,2654.45,3945.66,2662.79
36935232,3974640293,429503708,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,123.2903054537894,202.30598430913437,4052.62,2741.07,4005.88,2627.14
36935235#0,423353678,1663593123,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,4.112541793100442,188.24831906297982,4067.15,2603.62,4066.56,2599.55
36935235#1,1663593123,423353680,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,33.811076412451584,160.06482878594863,4066.56,2599.55,4078.05,2567.87
36935235#2,423353680,1663593188,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,24.85046880845507,130.59379225150133,4078.05,2567.87,4096.92,2551.7
36935235#3,1663593188,423353681,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,66.17135642275856,131.25505038142205,4096.92,2551.7,4146.16,2508.51
36935320#0,429504429,2631123569,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,76.67373065589332,344.13551563601527,3373.24,2730.95,3352.5,2803.93
36935320#1,2631123569,429504646,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,139.6458020337531,320.69009165820336,3352.5,2803.93,3265.3,2910.43
36936200,429498811,441267991,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,34.21695754481205,172.613647297429,3600.29,2928.82,3604.66,2895.11
36936220,429498763,429513955,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,118.68194436363675,23.37522213026307,3676.37,2827.28,3723.18,2935.58
36936236#0,429483728,429483726,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,32.78558509917106,128.87001195281107,3750.3,2773.33,3775.82,2752.76
36936236#1,429483726,429483724,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,48.48199473431042,118.78536332230146,3775.82,2752.76,3818.21,2729.47
36936262#0,429514241,3974640305,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,103.13788873028751,19.681880149041092,3706.7,2813.92,3741.4,2910.93
36936262#1,3974640305,429514244,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,16.795014141107803,18.683074353084805,3741.4,2910.93,3746.78,2926.84
36936288,429514401,429483726,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,202.113796589481,61.154633580759025,3641.63,2678.85,3775.82,2752.76
36936327,429514808,429514790,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,349.10889658039224,247.14395743483573,3841.05,2713.06,3604.26,2613.25
36936373#0,423348300,423348298,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,111.7539980396055,182.0172017439462,3900.89,2674.88,3896.96,2563.3
36936373#1,423348298,1663593204,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,29.642835559372845,179.2074975883928,3896.96,2563.3,3897.37,2533.66
36936373#2,1663593204,1663593013,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,40.68637642944425,177.79196332929837,3897.37,2533.66,3898.93,2493.2
36936373#3,1663593013,1663593061,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,28.621532104344013,177.7773982098845,3898.93,2493.2,3900.04,2464.6
36936373#4,1663593061,423348297,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,1,tertiary,78.36368444710374,176.47338173574735,3900.04,2464.6,3904.86,2386.39
36936380,429515277,429515276,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,77.85750745906985,199.30994701136044,3868.4,2884.46,3842.79,2811.37
36936392#0,429515241,3400054744,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,5.547340339418581,282.70810156401257,3927.01,2791.64,3921.6,2792.86
36936392#1,3400054744,429515276,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,80.95988799911305,283.21742021115824,3921.6,2792.86,3842.79,2811.37
36936396#0,423353695,429503790,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,48.22202803965517,118.71761472027572,4030.12,2807.87,4072.41,2784.7
36936396#1,429503790,423353694,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,33.08993351459026,120.2302633265466,4072.41,2784.7,4101.0,2768.04
36936396#2,423353694,429503796,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,25.381698130739874,121.89292139230508,4101.0,2768.04,4122.55,2754.63
36936396#3,429503796,3750151716,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,15.023989328291055,110.80679101271181,4122.55,2754.63,4136.55,2749.31
36936396#4,3750151716,1697838035,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,43.05733247059049,101.24990958872223,4136.55,2749.31,4178.78,2740.91
36936407#0,429515164,1687286991,10,highway.tertiary,10.008,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,63.47039114595078,290.1744595322489,3944.17,2856.4,3884.62,2878.28
36936407#1,1687286991,429515277,10,highway.tertiary,10.008,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,17.357442207882805,290.85739583271055,3884.62,2878.28,3868.4,2884.46
36936407#2,429515277,1687286974,10,highway.tertiary,10.008,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,28.348589030144176,291.0882987108142,3868.4,2884.46,3841.95,2894.66
36936423#0,423354944,1687172869,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,22.234163040959437,83.50733263989537,3182.28,3092.2,3203.72,3094.64
36936423#1,1687172869,1687172877,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,49.61445353926614,93.53599437245055,3203.72,3094.64,3253.24,3091.58
36936423#2,1687172877,5326377430,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,154.36061033998374,99.902000855903,3253.24,3091.58,3402.87,3065.46
36936423#3,5326377430,8792653545,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,25.044570269821154,111.13441919753353,3402.87,3065.46,3426.23,3056.43
36936423#4,8792653545,3974640317,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,30.511931006100404,111.53637916463174,3426.23,3056.43,3454.61,3045.23
36936423#5,3974640317,423353705,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,27.772972473251414,111.5025976192685,3454.61,3045.23,3480.45,3035.05
36936423#6,423353705,3754728292,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,3.0938002521171883,106.91210683179241,3480.45,3035.05,3483.41,3034.15
36936423#7,3754728292,423353704,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,78.53310753422731,104.77772891605503,3483.41,3034.15,3559.34,3014.12
36936480#0,429517166,2511985600,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,3.784309712484133,246.48332376322196,3500.61,1509.6,3497.14,1508.09
36936480#1,2511985600,429517168,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,15.535409546581857,228.76403486490543,3497.14,1508.09,3485.8,1498.15
36936480#2,429517168,429517170,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,19.645350348263488,174.4482782934739,3485.8,1498.15,3487.64,1479.22
36936494#0,429517433,429517435,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,15.519749566023837,64.23672363873641,3912.16,2006.62,3925.4,2013.01
36936494#1,429517435,429517436,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,7.752805943656842,7.858362277952779,3925.4,2013.01,3926.46,2020.69
36936541,429518012,429518015,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,14.034463019438522,220.02228380152096,4308.97,2350.11,4300.48,2340.0
36936590#0,429517164,10152611775,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,10.160019685020384,359.8872131781352,3519.01,1502.56,3518.99,1512.72
36936590#1,10152611775,4864301179,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,136.03036122332912,28.179388416340828,3518.99,1512.72,3583.01,1632.22
36936590#2,4864301179,10152611772,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,24.029615061419445,29.0823950974696,3583.01,1632.22,3594.69,1653.22
36936590#3,10152611772,4864301213,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,17.91051646379848,29.098104140241333,3594.69,1653.22,3603.4,1668.87
36936590#4,4864301213,6100212287,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,21.86213393061168,28.405481662926945,3603.4,1668.87,3613.8,1688.1
36936590#5,6100212287,6100210984,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,18.976293104819103,25.970914024901788,3613.8,1688.1,3622.11,1705.16
36936590#6,6100210984,10152611769,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,74.58814450031572,29.183680357163496,3622.11,1705.16,3658.48,1770.28
36936590#7,10152611769,8010594217,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,15.355500576647447,34.768448962918455,3658.48,1770.28,3667.22,1782.87
36936590#8,8010594217,2510773346,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,117.5298377178066,33.066748518061615,3667.22,1782.87,3730.79,1880.51
36936616#1,8010593583,10152611770,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,22.66041923707509,209.35913087829243,3664.76,1792.47,3653.65,1772.72
36936616#2,10152611770,10152611771,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,74.45216450849507,209.37452189359962,3653.65,1772.72,3617.13,1707.84
36936616#3,10152611771,10152611773,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,62.481659709069895,208.76780695137327,3617.13,1707.84,3587.06,1653.07
36936616#4,10152611773,12384564863,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,50.98621774558283,209.4912014513791,3587.06,1653.07,3561.96,1608.69
36936616#5,12384564863,10152611774,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,105.37765001148927,209.25907816827717,3561.96,1608.69,3510.48,1516.8
36936616#6,10152611774,429517166,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,12.21707411780736,233.88987414741342,3510.48,1516.8,3500.61,1509.6
36936655#0,429517436,2510773390,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,81.42004188601638,28.85439947605863,3926.46,2020.69,3965.63,2091.78
36936655#1,2510773390,429519302,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,59.8417152902841,28.394388987045886,3965.63,2091.78,3994.01,2144.28
36936655#2,429519302,8010603614,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,10.496523233908915,38.88997902108724,3994.01,2144.28,4000.6,2152.45
36936655#3,8010603614,429519303,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,28.39084535550169,38.72284335656752,4000.6,2152.45,4018.36,2174.6
36936655#4,429519303,9972395449,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,88.38519515606569,40.509835349690775,4018.36,2174.6,4075.74,2241.76
36936655#5,9972395449,8010600994,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,85.52215648805495,68.70403248581374,4075.74,2241.76,4154.78,2272.57
36936655#6,8010600994,1663642168,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,15.999203105155582,72.27852173141912,4154.78,2272.57,4170.02,2277.44
36936727#0,429518015,3262396896,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,10.24685805503311,224.24875263927558,4300.48,2340.0,4293.33,2332.66
36936727#1,3262396896,3625526955,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,118.6555163743082,247.6148201602229,4293.33,2332.66,4184.8,2287.96
36936727#2,3625526955,7257330199,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,14.486103685947255,254.21759184314368,4184.8,2287.96,4170.86,2284.02
36936727#3,7257330199,8010580992,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,13.849306841860063,253.514737210709,4170.86,2284.02,4157.58,2280.09
36936727#4,8010580992,9972395450,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,180.99483382914806,235.28571363129868,4157.58,2280.09,4014.35,2180.86
36936727#5,9972395450,429520026,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,30.74512806933806,219.3641455763686,4014.35,2180.86,3994.85,2157.09
36936727#6,429520026,2510773429,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,71.45702306263982,209.623200508173,3994.85,2157.09,3959.63,2095.15
36936727#7,2510773429,429517438,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,78.53620086651368,213.40808629433786,3959.63,2095.15,3916.81,2030.23
36936749#0,429518008,1663642191,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,35.36415416129381,165.08036700685147,4320.45,2331.8,4329.32,2298.51
36936749#1,1663642191,429520292,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,74.99151333523945,174.58225246617383,4329.32,2298.51,4336.36,2224.28
36936749#2,429520292,429520294,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,110.49777908201939,203.01331782225722,4336.36,2224.28,4293.18,2122.62
36936749#3,429520294,429520296,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,44.08963227158982,195.64124304606952,4293.18,2122.62,4281.32,2080.26
36936749#4,429520296,429520299,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,170.33689981404638,183.18655317920872,4281.32,2080.26,4271.86,1910.34
36936749#5,429520299,3262396875,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,138.4485296497235,217.3743822463099,4271.86,1910.34,4191.06,1804.56
36936754,429520457,256488934,12,highway.primary,100.00800000000001,3,,tram rail_urban rail rail_electric rail_fast ship,0,primary,74.31949905682382,94.57668789481545,4023.3,1690.84,4097.38,1684.91
36936867,429520308,1767344707,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,68.97508345295613,220.90008471836623,4008.6,1634.68,3963.66,1582.8
36936997#1,2466457128,429522909,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,488.0621614612462,167.848762204438,4812.82,473.07,4914.68,0.0
36950439#0,429653586,3974640308,11,highway.secondary,100.00800000000001,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,179.1592616356754,83.02056216295756,4292.36,2958.52,4470.19,2980.29
36950439#1,3974640308,429653976,11,highway.secondary,100.00800000000001,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,26.522781548148995,83.53996283919474,4470.19,2980.29,4496.42,2983.26
36950447#0,429654069,429654068,11,highway.secondary,100.00800000000001,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,22.304262166953045,107.01952174328477,4876.73,2717.74,4898.03,2711.22
36950447#1,429654068,4980006045,11,highway.secondary,100.00800000000001,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,12.363438033169153,110.10584623912075,4898.03,2711.22,4909.64,2706.97
36950506#0,429654069,429655322,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,52.79871590574487,261.0200024028318,4876.73,2717.74,4824.84,2709.54
36950506#1,429655322,960161525,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,123.88561096419377,257.14612472679175,4824.84,2709.54,4704.06,2681.98
36950506#2,960161525,9719107956,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,63.910134617474704,256.63781900881656,4704.06,2681.98,4641.88,2667.21
36950506#3,9719107956,429655324,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,20.93019350125533,258.22836115590695,4641.88,2667.21,4621.39,2662.94
36950518#0,429653586,430912567,11,highway.secondary,100.00800000000001,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,93.88532654737021,14.653481067945506,4292.36,2958.52,4316.11,3049.35
36950518#1,430912567,9719107937,11,highway.secondary,100.00800000000001,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,44.133042328729324,16.007813464719504,4316.11,3049.35,4328.28,3091.77
36950518#2,9719107937,3974640333,11,highway.secondary,100.00800000000001,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,104.36764848738108,16.207063409034276,4328.28,3091.77,4357.41,3191.99
36950525,1697857756,621153280,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,38.47088509509538,259.04640903162027,4212.42,2910.96,4174.65,2903.65
36950586,429654069,429653979,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,385.8961967775869,351.580096347794,4876.73,2717.74,4823.22,3079.24
36950657#0,429655333,3750151720,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,177.7471952133695,16.07772262587082,4437.02,2618.02,4485.61,2786.61
36950657#1,3750151720,429655343,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,97.92709584111773,9.806378822573663,4485.61,2786.61,4502.21,2882.65
37049908,430894463,430920519,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,138.5017104498268,187.95166608259984,4063.59,3447.45,4044.43,3310.28
37050033#0,430895473,621155736,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,146.11794119397638,75.01082270078541,3986.26,2897.75,4126.99,2935.43
37050033#1,621155736,430895813,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,22.895321426093762,58.34784396857509,4126.99,2935.43,4146.31,2947.34
37050051,430895816,1697857764,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,75.69507191409785,270.74956502802155,4284.96,2951.21,4209.29,2952.2
37050515#0,430901229,5326376760,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,31.306789130959782,284.9420301280367,3995.7,2969.01,3965.46,2977.08
37050515#1,5326376760,1687286680,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,24.37988392936062,283.85954594166435,3965.46,2977.08,3941.79,2982.92
37050515#2,1687286680,1687286681,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,68.16973925223009,282.5880917642181,3941.79,2982.92,3875.29,2997.77
37050590,430901995,430904721,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,111.07602171485999,192.48348895972276,3792.62,3027.78,3768.61,2919.33
37051113#0,429513955,3974640313,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,99.03099235420076,7.303845133430855,3723.18,2935.58,3735.76,3033.73
37051113#1,3974640313,2759219816,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,48.46186641555055,359.20559370138824,3735.76,3033.73,3735.09,3082.05
37051131#0,430908400,3974640316,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,43.688975598885015,16.595922435363775,3609.18,2993.4,3621.62,3035.14
37051131#1,3974640316,430909851,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,113.08952148068659,6.589504436856373,3621.62,3035.14,3634.58,3147.33
37051441#0,430912567,9719060086,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,72.60552627834471,281.95758685457673,4316.11,3049.35,4245.33,3064.34
37051441#1,9719060086,1697857753,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,24.181914729814046,280.8452566969302,4245.33,3064.34,4221.58,3068.89
37051441#2,1697857753,430912565,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,49.289250858439146,285.2838929917458,4221.58,3068.89,4174.41,3081.78
37051625#0,430912563,430912564,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,95.27430440453334,111.83275964495607,3933.04,3185.43,4021.25,3150.09
37051625#1,430912564,9790998983,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,85.37204337838332,112.2899653416959,4021.25,3150.09,4100.24,3117.71
37051625#2,9790998983,430912565,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,82.78089412055492,115.84683161762928,4100.24,3117.71,4174.41,3081.78
37051872#0,430894386,9442787176,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,157.42207433246458,359.5815659003384,4033.58,3456.48,4032.49,3605.73
37051872#1,9442787176,430918670,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,43.50139537991869,18.84312644733137,4032.49,3605.73,4046.54,3646.9
37052277#1,3340881355,3340881343,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,17.212556463233597,187.8806029605202,4041.37,3290.88,4039.01,3273.83
37052277#2,3340881343,9790998977,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,67.66588874758096,188.16482924199474,4039.01,3273.83,4029.4,3206.85
37052277#3,9790998977,430912564,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,57.34248526865626,188.17108139878476,4029.4,3206.85,4021.25,3150.09
37052277#4,430912564,430901229,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,182.87786681561568,188.03129447110447,4021.25,3150.09,3995.7,2969.01
37052381#0,3340881368,3340881396,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,33.00015151480378,14.423655740642516,3998.08,3319.36,4006.3,3351.32
37052381#1,3340881396,3340881457,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,78.18398191275513,11.06237387397141,4006.3,3351.32,4021.28,3427.94
37052381#2,3340881457,430894385,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,29.625853251921143,6.551645852862691,4021.28,3427.94,4024.66,3457.37
37052930,430960036,423353704,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,148.19381489302484,185.90025834314412,3574.45,3160.33,3559.34,3014.12
37053056#0,430929448,430929444,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,26.890897604997306,318.73139699915953,3129.03,3415.19,3114.41,3431.85
